blk_no,street,max_floor_lvl,year_completed,towns,address,postalcode,latitude,longitude,distance_km,nearest_mrt
537,BT PANJANG RING RD,24,1998,BUKIT PANJANG,537 BT PANJANG RING RD,670537,1.38372140816294,103.763127776187,0.1,SENJA LRT STATION
537,CHOA CHU KANG ST 51,14,2010,CHOA CHU KANG,537 CHOA CHU KANG ST 51,680537,1.39214690999025,103.744076077211,0.7,CHOA CHU KANG MRT STATION
537,HOUGANG ST 52,18,1990,HOUGANG,537 HOUGANG ST 52,530537,1.37781103678698,103.889725702243,0.7,BUANGKOK MRT STATION
537,JURONG WEST AVE 1,8,1984,JURONG WEST,537 JURONG WEST AVE 1,640537,1.3505040127211,103.716474864776,0.9,LAKESIDE MRT STATION
537,PASIR RIS ST 51,13,1992,PASIR RIS,537 PASIR RIS ST 51,510537,1.36974950862984,103.949793789445,0.4,PASIR RIS MRT STATION
537,SERANGOON NTH AVE 4,13,1991,SERANGOON,537 SERANGOON NTH AVE 4,550537,1.37386057751621,103.873017935039,2.0,KOVAN MRT STATION
537,WOODLANDS DR 16,11,1998,WOODLANDS,537 WOODLANDS DR 16,730537,1.42965785733974,103.792582930193,0.3,WOODLANDS SOUTH MRT STATION
538,ANG MO KIO AVE 5,10,1979,ANG MO KIO,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,0.8,ANG MO KIO MRT STATION
538,HOUGANG ST 52,13,1990,HOUGANG,538 HOUGANG ST 52,530538,1.37782273276389,103.890323214074,0.6,BUANGKOK MRT STATION
538,JELAPANG RD,25,1997,BUKIT PANJANG,538 JELAPANG RD,670538,1.38387053713683,103.763690774195,0.2,SENJA LRT STATION
538,JURONG WEST AVE 1,8,1984,JURONG WEST,538 JURONG WEST AVE 1,640538,1.34999389867275,103.71547303846,0.9,LAKESIDE MRT STATION
538,PASIR RIS ST 51,13,1992,PASIR RIS,538 PASIR RIS ST 51,510538,1.36958955845832,103.950289388629,0.4,PASIR RIS MRT STATION
538,SERANGOON NTH AVE 4,9,1990,SERANGOON,538 SERANGOON NTH AVE 4,550538,1.37491459857485,103.873217877598,1.9,FERNVALE LRT STATION
538,UPP CROSS ST,18,1978,CENTRAL AREA,538 UPP CROSS ST,050538,1.28521219232764,103.845766165764,0.3,CHINATOWN MRT STATION
538,WOODLANDS DR 16,11,1998,WOODLANDS,538 WOODLANDS DR 16,730538,1.4294306974247,103.792147156169,0.3,WOODLANDS SOUTH MRT STATION
539,ANG MO KIO AVE 10,25,1979,ANG MO KIO,539 ANG MO KIO AVE 10,560539,1.37537429110231,103.854258752173,0.9,ANG MO KIO MRT STATION
539,BEDOK NTH ST 3,4,1979,BEDOK,539 BEDOK NTH ST 3,460539,1.33131386579703,103.925307290709,0.9,BEDOK NORTH MRT STATION
539,BT BATOK ST 52,12,1985,BUKIT BATOK,539 BT BATOK ST 52,650539,1.35476518284145,103.750885053123,0.5,BUKIT GOMBAK MRT STATION
539,BT PANJANG RING RD,24,1998,BUKIT PANJANG,539 BT PANJANG RING RD,670539,1.38294179147406,103.763248348163,0.1,SENJA LRT STATION
539,HOUGANG ST 52,13,1990,HOUGANG,539 HOUGANG ST 52,530539,1.37748508098977,103.890382070653,0.7,BUANGKOK MRT STATION
539,JURONG WEST AVE 1,12,1984,JURONG WEST,539 JURONG WEST AVE 1,640539,1.35087571532422,103.716353293406,0.9,LAKESIDE MRT STATION
539,PASIR RIS ST 51,4,1992,PASIR RIS,539 PASIR RIS ST 51,510539,1.36957398986157,103.950530360852,0.4,PASIR RIS MRT STATION
539,SERANGOON NTH AVE 4,9,1991,SERANGOON,539 SERANGOON NTH AVE 4,550539,1.37496192242403,103.872188582292,2.0,FERNVALE LRT STATION
539,WOODLANDS DR 16,11,1998,WOODLANDS,539 WOODLANDS DR 16,730539,1.42907711731008,103.792255894538,0.2,WOODLANDS SOUTH MRT STATION
54,CASSIA CRES,13,1982,GEYLANG,54 CASSIA CRES,390054,1.31004800551081,103.884678198119,0.5,MOUNTBATTEN MRT STATION
54,CHAI CHEE ST,16,1980,BEDOK,54 CHAI CHEE ST,460054,1.32947840879761,103.921105111921,0.7,BEDOK NORTH MRT STATION
54,GEYLANG BAHRU,25,1974,KALLANG/WHAMPOA,54 GEYLANG BAHRU,330054,1.32388371941336,103.867864793507,0.5,GEYLANG BAHRU MRT STATION
54,HAVELOCK RD,36,2011,BUKIT MERAH,54 HAVELOCK RD,161054,1.28930893190551,103.829233342268,0.5,TIONG BAHRU MRT STATION
54,JLN MA'MOR,2,1959,KALLANG/WHAMPOA,54 JLN MA'MOR,320054,1.32825499708052,103.856285831897,1.1,TOA PAYOH MRT STATION
54,KENT RD,25,1981,KALLANG/WHAMPOA,54 KENT RD,118169,1.2802866173086,103.790784721811,0.5,PASIR PANJANG MRT STATION
54,LENGKOK BAHRU,4,1986,BUKIT MERAH,54 LENGKOK BAHRU,150054,1.2891359518667,103.813677548743,0.4,REDHILL MRT STATION
54,LOR 5 TOA PAYOH,12,1967,TAMPINES,54 LOR 5 TOA PAYOH,310054,1.3373566637027,103.850390748824,0.5,BRADDELL MRT STATION
54,MARINE TER,16,1974,MARINE PARADE,54 MARINE TER,440054,1.30530229101584,103.915014006287,1.8,KEMBANGAN MRT STATION
54,NEW UPP CHANGI RD,25,1976,BEDOK,54 NEW UPP CHANGI RD,461054,1.32486087785589,103.942554038061,0.4,TANAH MERAH MRT STATION
54,PIPIT RD,16,1984,GEYLANG,54 PIPIT RD,370054,1.32385644988852,103.887585351528,0.4,MACPHERSON MRT STATION
54,TEBAN GDNS RD,4,1986,JURONG EAST,54 TEBAN GDNS RD,600054,1.32159846468451,103.736923103215,1.4,JURONG EAST MRT STATION
54,TELOK BLANGAH DR,13,1977,BUKIT MERAH,54 TELOK BLANGAH DR,100054,1.27359718662062,103.811942133272,0.4,TELOK BLANGAH MRT STATION
540,ANG MO KIO AVE 10,12,1980,ANG MO KIO,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,0.9,ANG MO KIO MRT STATION
540,BEDOK NTH ST 3,11,1979,BEDOK,540 BEDOK NTH ST 3,460540,1.33112972920094,103.922092625931,0.6,BEDOK NORTH MRT STATION
540,BT BATOK ST 52,12,1985,BUKIT BATOK,540 BT BATOK ST 52,650540,1.35440568176535,103.75130601487,0.5,BUKIT GOMBAK MRT STATION
540,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,540 CHOA CHU KANG ST 52,680540,1.39287401160154,103.743812499866,0.7,YEW TEE MRT STATION
540,HOUGANG AVE 8,12,1989,HOUGANG,540 HOUGANG AVE 8,530540,1.37781568057175,103.891282467147,0.6,BUANGKOK MRT STATION
540,JELAPANG RD,21,1997,BUKIT PANJANG,540 JELAPANG RD,670540,1.38332068673167,103.763601561873,0.1,SENJA LRT STATION
540,JURONG WEST AVE 1,12,1984,JURONG WEST,540 JURONG WEST AVE 1,640540,1.35059213918849,103.715348643271,1.0,LAKESIDE MRT STATION
540,PASIR RIS ST 51,13,1992,PASIR RIS,540 PASIR RIS ST 51,510540,1.36940865498296,103.950709201538,0.4,PASIR RIS MRT STATION
540,SERANGOON NTH AVE 4,12,1990,SERANGOON,540 SERANGOON NTH AVE 4,550540,1.37461893085731,103.872573520638,2.0,FERNVALE LRT STATION
540,WOODLANDS DR 16,12,1998,WOODLANDS,540 WOODLANDS DR 16,730540,1.42823664623608,103.792686921807,0.1,WOODLANDS SOUTH MRT STATION
541,ANG MO KIO AVE 10,8,1979,ANG MO KIO,541 ANG MO KIO AVE 10,560541,1.37392239168826,103.855621371068,0.9,ANG MO KIO MRT STATION
541,BEDOK NTH ST 3,11,1979,BEDOK,541 BEDOK NTH ST 3,460541,1.3313328438413,103.922953844864,0.7,BEDOK NORTH MRT STATION
541,BT BATOK ST 52,4,1986,BUKIT BATOK,541 BT BATOK ST 52,650541,1.35401759196247,103.751589341544,0.5,BUKIT BATOK MRT STATION
541,BT PANJANG RING RD,24,1998,BUKIT PANJANG,541 BT PANJANG RING RD,670541,1.38245153775755,103.763479158,0.1,SENJA LRT STATION
541,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,541 CHOA CHU KANG ST 52,680541,1.39278327502122,103.744321835531,0.7,YEW TEE MRT STATION
541,HOUGANG AVE 8,12,1989,HOUGANG,541 HOUGANG AVE 8,530541,1.37746143213216,103.891272654803,0.6,BUANGKOK MRT STATION
541,JURONG WEST AVE 1,9,1984,JURONG WEST,541 JURONG WEST AVE 1,640541,1.35104299843383,103.715983002516,1.0,LAKESIDE MRT STATION
541,PASIR RIS ST 51,13,1991,PASIR RIS,541 PASIR RIS ST 51,510541,1.36925576259896,103.951137284709,0.5,PASIR RIS MRT STATION
541,SERANGOON NTH AVE 4,12,1990,SERANGOON,541 SERANGOON NTH AVE 4,550541,1.3743011567015,103.872556024989,2.0,FERNVALE LRT STATION
541,WOODLANDS DR 16,12,1998,WOODLANDS,541 WOODLANDS DR 16,730541,1.42801904350872,103.793053953282,0.1,WOODLANDS SOUTH MRT STATION
542,ANG MO KIO AVE 10,12,1979,ANG MO KIO,542 ANG MO KIO AVE 10,560542,1.37473841331656,103.855876768354,0.9,ANG MO KIO MRT STATION
542,BEDOK NTH ST 3,11,1980,BEDOK,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485,0.7,BEDOK NORTH MRT STATION
542,BT BATOK ST 52,11,1986,BUKIT BATOK,542 BT BATOK ST 52,650542,1.35392240044779,103.751141377559,0.5,BUKIT BATOK MRT STATION
542,CHOA CHU KANG ST 52,12,1993,CHOA CHU KANG,542 CHOA CHU KANG ST 52,680542,1.39360501825299,103.744792619365,0.6,YEW TEE MRT STATION
542,HOUGANG AVE 8,10,1991,HOUGANG,542 HOUGANG AVE 8,530542,1.37695171842745,103.891748637325,0.6,HOUGANG MRT STATION
542,JELAPANG RD,19,1997,BUKIT PANJANG,542 JELAPANG RD,670542,1.38295895175771,103.763951611228,0.2,SENJA LRT STATION
542,JURONG WEST AVE 1,4,1984,JURONG WEST,542 JURONG WEST AVE 1,640542,1.35160042916623,103.715619422582,1.1,LAKESIDE MRT STATION
542,PASIR RIS ST 51,4,1992,PASIR RIS,542 PASIR RIS ST 51,510542,1.36926772155797,103.951377692791,0.5,PASIR RIS MRT STATION
542,SERANGOON NTH AVE 4,13,1991,SERANGOON,542 SERANGOON NTH AVE 4,550542,1.37409116805565,103.871889651813,2.1,FERNVALE LRT STATION
542,WOODLANDS DR 16,12,1998,WOODLANDS,542 WOODLANDS DR 16,730542,1.42773187485332,103.793625057871,0.1,WOODLANDS SOUTH MRT STATION
543,ANG MO KIO AVE 10,12,1979,ANG MO KIO,543 ANG MO KIO AVE 10,560543,1.37430114417473,103.856235581791,0.9,ANG MO KIO MRT STATION
543,BEDOK NTH ST 3,12,1980,BEDOK,543 BEDOK NTH ST 3,460543,1.33033659434823,103.923223544145,0.8,BEDOK NORTH MRT STATION
543,CHOA CHU KANG ST 52,12,1993,CHOA CHU KANG,543 CHOA CHU KANG ST 52,680543,1.39370963092058,103.744289177124,0.6,YEW TEE MRT STATION
543,HOUGANG AVE 8,4,1991,HOUGANG,543 HOUGANG AVE 8,530543,1.37785956993058,103.892020656191,0.6,BUANGKOK MRT STATION
543,JELAPANG RD,19,1997,BUKIT PANJANG,543 JELAPANG RD,670543,1.38249521044149,103.764046024998,0.2,SENJA LRT STATION
543,JURONG WEST ST 42,13,1984,JURONG WEST,543 JURONG WEST ST 42,640543,1.35186325238554,103.715798646003,1.1,LAKESIDE MRT STATION
543,PASIR RIS ST 51,13,1991,PASIR RIS,543 PASIR RIS ST 51,510543,1.36905402932201,103.951496529311,0.5,PASIR RIS MRT STATION
543,SERANGOON NTH AVE 3,15,1996,SERANGOON,543 SERANGOON NTH AVE 3,550543,1.37439339964871,103.871263247965,2.0,FERNVALE LRT STATION
543,WOODLANDS DR 16,12,1998,WOODLANDS,543 WOODLANDS DR 16,730543,1.42831492534534,103.793734505831,0.1,WOODLANDS SOUTH MRT STATION
544,ANG MO KIO AVE 10,12,1979,ANG MO KIO,544 ANG MO KIO AVE 10,560544,1.37395961943023,103.856471368511,0.9,ANG MO KIO MRT STATION
544,BEDOK NTH ST 3,12,1979,BEDOK,544 BEDOK NTH ST 3,460544,1.33054567545015,103.924246700188,0.8,BEDOK NORTH MRT STATION
544,CHOA CHU KANG ST 52,12,1993,CHOA CHU KANG,544 CHOA CHU KANG ST 52,680544,1.39371737606695,103.743762503939,0.6,YEW TEE MRT STATION
544,HOUGANG AVE 8,19,1991,HOUGANG,544 HOUGANG AVE 8,530544,1.37844987447131,103.891897726177,0.5,BUANGKOK MRT STATION
544,JELAPANG RD,19,1997,BUKIT PANJANG,544 JELAPANG RD,670544,1.38205844946254,103.764015424369,0.2,SENJA LRT STATION
544,JURONG WEST ST 42,4,1984,JURONG WEST,544 JURONG WEST ST 42,640544,1.35239358298744,103.71575950591,1.1,LAKESIDE MRT STATION
544,PASIR RIS ST 51,13,1991,PASIR RIS,544 PASIR RIS ST 51,510544,1.36898105704567,103.952193730257,0.6,PASIR RIS MRT STATION
544,SERANGOON NTH AVE 3,15,1996,SERANGOON,544 SERANGOON NTH AVE 3,550544,1.37440959294033,103.870931188069,2.1,FERNVALE LRT STATION
544,WOODLANDS DR 16,12,1998,WOODLANDS,544 WOODLANDS DR 16,730544,1.42861904395589,103.793093320128,0.1,WOODLANDS SOUTH MRT STATION
545,ANG MO KIO AVE 10,25,1980,ANG MO KIO,545 ANG MO KIO AVE 10,560545,1.37317921904936,103.856294541429,0.9,ANG MO KIO MRT STATION
545,BEDOK NTH ST 3,12,1979,BEDOK,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423,0.9,BEDOK NORTH MRT STATION
545,BT PANJANG RING RD,25,1997,BUKIT PANJANG,545 BT PANJANG RING RD,670545,1.38159642060888,103.763496336507,0.2,SENJA LRT STATION
545,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,545 CHOA CHU KANG ST 52,680545,1.39348799782668,103.743397525961,0.7,YEW TEE MRT STATION
545,HOUGANG AVE 8,4,1991,HOUGANG,545 HOUGANG AVE 8,530545,1.37813319672082,103.891730759483,0.5,BUANGKOK MRT STATION
545,JURONG WEST ST 42,11,1984,JURONG WEST,545 JURONG WEST ST 42,640545,1.35229053905004,103.715246438458,1.1,LAKESIDE MRT STATION
545,PASIR RIS ST 51,4,1991,PASIR RIS,545 PASIR RIS ST 51,510545,1.36903491024162,103.95243622672,0.6,PASIR RIS MRT STATION
545,SERANGOON NTH AVE 3,13,1996,SERANGOON,545 SERANGOON NTH AVE 3,550545,1.37502513517102,103.87107476216,2.0,FERNVALE LRT STATION
545,WOODLANDS DR 16,12,1998,WOODLANDS,545 WOODLANDS DR 16,730545,1.42925949095982,103.793591722892,0.2,WOODLANDS SOUTH MRT STATION
546,ANG MO KIO AVE 10,12,1980,ANG MO KIO,546 ANG MO KIO AVE 10,560546,1.37365123866689,103.857022220393,1.0,ANG MO KIO MRT STATION
546,BEDOK NTH ST 3,13,1979,BEDOK,546 BEDOK NTH ST 3,460546,1.33082005919243,103.925595840288,0.9,BEDOK MRT STATION
546,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,546 CHOA CHU KANG ST 52,680546,1.39301282897146,103.743262359418,0.7,YEW TEE MRT STATION
546,HOUGANG ST 51,19,1991,HOUGANG,546 HOUGANG ST 51,530546,1.37891942064788,103.891778631618,0.5,BUANGKOK MRT STATION
546,JURONG WEST ST 42,13,1984,JURONG WEST,546 JURONG WEST ST 42,640546,1.35270020453812,103.715217116167,1.2,LAKESIDE MRT STATION
546,PASIR RIS ST 51,13,1991,PASIR RIS,546 PASIR RIS ST 51,510546,1.36892715013275,103.952653834886,0.6,PASIR RIS MRT STATION
546,SERANGOON NTH AVE 3,13,1996,SERANGOON,546 SERANGOON NTH AVE 3,550546,1.37482523313127,103.870146844732,2.0,FERNVALE LRT STATION
546,WOODLANDS DR 16,12,1998,WOODLANDS,546 WOODLANDS DR 16,730546,1.42970406750651,103.793970297136,0.3,WOODLANDS SOUTH MRT STATION
546A,SEGAR RD,17,2013,BUKIT PANJANG,546A SEGAR RD,671546,1.38852628729508,103.77035294286,0.1,SEGAR LRT STATION
546B,SEGAR RD,17,2014,BUKIT PANJANG,546B SEGAR RD,672546,1.38879453668982,103.769891778175,0.1,SEGAR LRT STATION
546C,SEGAR RD,17,2014,BUKIT PANJANG,546C SEGAR RD,673546,1.38899257137165,103.769500699103,0.1,SEGAR LRT STATION
547,ANG MO KIO AVE 10,12,1980,ANG MO KIO,547 ANG MO KIO AVE 10,560547,1.37420951743562,103.858209667888,1.1,ANG MO KIO MRT STATION
547,BEDOK NTH ST 3,13,1979,BEDOK,547 BEDOK NTH ST 3,460547,1.33033113628205,103.925432072872,0.9,BEDOK MRT STATION
547,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,547 CHOA CHU KANG ST 52,680547,1.39316986752422,103.742614364734,0.8,YEW TEE MRT STATION
547,HOUGANG ST 51,17,1991,HOUGANG,547 HOUGANG ST 51,530547,1.37936125002,103.892035568366,0.4,BUANGKOK MRT STATION
547,JURONG WEST ST 42,11,1983,JURONG WEST,547 JURONG WEST ST 42,640547,1.35298202689802,103.714914008213,1.2,LAKESIDE MRT STATION
547,PASIR RIS ST 51,13,1992,PASIR RIS,547 PASIR RIS ST 51,510547,1.3689614816091,103.953357370821,0.6,PASIR RIS MRT STATION
547,SERANGOON NTH AVE 3,16,1996,SERANGOON,547 SERANGOON NTH AVE 3,550547,1.37375213159225,103.87064478064,2.1,FERNVALE LRT STATION
547,WOODLANDS DR 16,12,1998,WOODLANDS,547 WOODLANDS DR 16,730547,1.43016231215264,103.792987552444,0.3,WOODLANDS SOUTH MRT STATION
547A,BEDOK NTH AVE 1,16,2020,BEDOK,547A BEDOK NTH AVE 1,461547,1.32993851289783,103.926093107187,0.8,BEDOK MRT STATION
547A,SEGAR RD,17,2014,BUKIT PANJANG,547A SEGAR RD,671547,1.38806381747058,103.77000953634,0.1,SEGAR LRT STATION
547B,BEDOK NTH AVE 1,16,2020,BEDOK,547B BEDOK NTH AVE 1,462547,1.32975898557404,103.925434529076,0.8,BEDOK MRT STATION
547B,SEGAR RD,17,2014,BUKIT PANJANG,547B SEGAR RD,672547,1.38843774527561,103.769252590551,0.1,SEGAR LRT STATION
547C,SEGAR RD,17,2014,BUKIT PANJANG,547C SEGAR RD,673547,1.38853827277489,103.768773256544,0.1,SEGAR LRT STATION
547D,SEGAR RD,17,2014,BUKIT PANJANG,547D SEGAR RD,674547,1.38890112645022,103.7690032304,0.1,SEGAR LRT STATION
548,ANG MO KIO AVE 10,4,1980,ANG MO KIO,548 ANG MO KIO AVE 10,560548,1.37291376311161,103.85704609864,0.9,ANG MO KIO MRT STATION
548,BEDOK NTH AVE 1,12,1979,BEDOK,548 BEDOK NTH AVE 1,460548,1.33131021834565,103.92685391703,0.9,BEDOK MRT STATION
548,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,548 CHOA CHU KANG ST 52,680548,1.39339309874757,103.74193765951,0.8,YEW TEE MRT STATION
548,HOUGANG ST 51,11,1991,HOUGANG,548 HOUGANG ST 51,530548,1.37955905829566,103.891414156096,0.4,BUANGKOK MRT STATION
548,JURONG WEST ST 42,13,1984,JURONG WEST,548 JURONG WEST ST 42,640548,1.3536653557826,103.716101539752,1.2,LAKESIDE MRT STATION
548,PASIR RIS ST 51,13,1991,PASIR RIS,548 PASIR RIS ST 51,510548,1.36843045769712,103.953619551697,0.7,PASIR RIS MRT STATION
548,SERANGOON NTH AVE 3,16,1996,SERANGOON,548 SERANGOON NTH AVE 3,550548,1.37315869844339,103.870675913355,2.1,KOVAN MRT STATION
548A,SEGAR RD,18,2014,BUKIT PANJANG,548A SEGAR RD,671548,1.38903884910542,103.768351041202,0.2,SEGAR LRT STATION
548B,SEGAR RD,18,2014,BUKIT PANJANG,548B SEGAR RD,672548,1.38942073606675,103.768573656612,0.2,SEGAR LRT STATION
549,ANG MO KIO AVE 10,16,1980,ANG MO KIO,549 ANG MO KIO AVE 10,560549,1.37316478582721,103.857411830838,1.0,ANG MO KIO MRT STATION
549,BEDOK NTH AVE 1,12,1979,BEDOK,549 BEDOK NTH AVE 1,460549,1.33170722124155,103.926779952744,0.9,BEDOK RESERVOIR MRT STATION
549,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,549 CHOA CHU KANG ST 52,680549,1.39339017198123,103.742747108286,0.7,YEW TEE MRT STATION
549,HOUGANG ST 51,9,1990,HOUGANG,549 HOUGANG ST 51,530549,1.37814103956038,103.891257788208,0.6,BUANGKOK MRT STATION
549,JURONG WEST ST 42,11,1983,JURONG WEST,549 JURONG WEST ST 42,640549,1.35291393924454,103.716072724817,1.1,LAKESIDE MRT STATION
549,PASIR RIS ST 51,6,1991,PASIR RIS,549 PASIR RIS ST 51,510549,1.36786628480992,103.953507129107,0.7,PASIR RIS MRT STATION
549,SERANGOON NTH AVE 3,16,1995,SERANGOON,549 SERANGOON NTH AVE 3,550549,1.37267603966139,103.871093152446,2.1,KOVAN MRT STATION
549,WOODLANDS DR 44,12,1998,WOODLANDS,549 WOODLANDS DR 44,730549,1.43178572126544,103.79448461206,0.5,WOODLANDS SOUTH MRT STATION
549A,SEGAR RD,18,2014,BUKIT PANJANG,549A SEGAR RD,671549,1.38969403291015,103.768385840702,0.2,SEGAR LRT STATION
549B,SEGAR RD,18,2014,BUKIT PANJANG,549B SEGAR RD,672549,1.38973728584298,103.767840228613,0.3,SEGAR LRT STATION
55,CHAI CHEE DR,12,1983,BEDOK,55 CHAI CHEE DR,460055,1.32684846948333,103.919015573079,0.9,BEDOK NORTH MRT STATION
55,GEYLANG BAHRU,25,1974,KALLANG/WHAMPOA,55 GEYLANG BAHRU,330055,1.32408464111823,103.86859054805,0.5,GEYLANG BAHRU MRT STATION
55,HAVELOCK RD,36,2011,BUKIT MERAH,55 HAVELOCK RD,161055,1.29006686277944,103.829245853053,0.5,TIONG BAHRU MRT STATION
55,JLN BAHAGIA,2,1959,KALLANG/WHAMPOA,55 JLN BAHAGIA,320055,1.32804097925819,103.856665912067,1.1,TOA PAYOH MRT STATION
55,LENGKOK BAHRU,16,1966,BUKIT MERAH,55 LENGKOK BAHRU,151055,1.28744981772847,103.81344506122,0.4,REDHILL MRT STATION
55,LOR 5 TOA PAYOH,12,1967,TAMPINES,55 LOR 5 TOA PAYOH,310055,1.33735976862599,103.85119779562,0.6,BRADDELL MRT STATION
55,MARINE TER,16,1974,MARINE PARADE,55 MARINE TER,440055,1.30542368483748,103.914004754803,1.8,KEMBANGAN MRT STATION
55,NEW UPP CHANGI RD,25,1976,BEDOK,55 NEW UPP CHANGI RD,461055,1.32509255644891,103.942110168405,0.5,TANAH MERAH MRT STATION
55,PIPIT RD,16,1996,GEYLANG,55 PIPIT RD,370055,1.32373875593209,103.888378421591,0.4,MACPHERSON MRT STATION
55,STIRLING RD,2,1959,QUEENSTOWN,55 STIRLING RD,142055,1.29658923591676,103.804175434758,0.3,QUEENSTOWN MRT STATION
55,STRATHMORE AVE,20,2000,QUEENSTOWN,55 STRATHMORE AVE,140055,1.29338294925716,103.809330719416,0.4,QUEENSTOWN MRT STATION
55,TEBAN GDNS RD,38,2015,JURONG EAST,55 TEBAN GDNS RD,600055,1.32189197261167,103.737551593405,1.3,JURONG EAST MRT STATION
55,TELOK BLANGAH DR,12,1977,BUKIT MERAH,55 TELOK BLANGAH DR,100055,1.27396036035569,103.812149525435,0.4,TELOK BLANGAH MRT STATION
55,TIONG BAHRU RD,3,1937,BUKIT MERAH,55 TIONG BAHRU RD,160055,1.28441396459751,103.83413547764,0.3,HAVELOCK MRT STATION
550,ANG MO KIO AVE 10,16,1980,ANG MO KIO,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173,1.1,ANG MO KIO MRT STATION
550,BEDOK NTH AVE 1,12,1979,BEDOK,550 BEDOK NTH AVE 1,460550,1.3326931795279,103.926617402908,0.9,BEDOK RESERVOIR MRT STATION
550,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,550 CHOA CHU KANG ST 52,680550,1.39401069858338,103.742692606674,0.7,YEW TEE MRT STATION
550,HOUGANG ST 51,13,1990,HOUGANG,550 HOUGANG ST 51,530550,1.37816186090289,103.890689988712,0.6,BUANGKOK MRT STATION
550,JURONG WEST ST 42,13,1984,JURONG WEST,550 JURONG WEST ST 42,640550,1.35280491257393,103.716740537175,1.1,LAKESIDE MRT STATION
550,PASIR RIS ST 51,13,1991,PASIR RIS,550 PASIR RIS ST 51,510550,1.36729984816042,103.953481389198,0.8,PASIR RIS MRT STATION
550,SERANGOON NTH AVE 3,16,1995,SERANGOON,550 SERANGOON NTH AVE 3,550550,1.37270991331545,103.870604794931,2.1,KOVAN MRT STATION
550,WOODLANDS DR 44,12,1998,WOODLANDS,550 WOODLANDS DR 44,730550,1.4327294591592,103.794777358439,0.6,WOODLANDS SOUTH MRT STATION
550A,SEGAR RD,18,2014,BUKIT PANJANG,550A SEGAR RD,671550,1.38911206246444,103.767301515652,0.3,SEGAR LRT STATION
550B,SEGAR RD,18,2014,BUKIT PANJANG,550B SEGAR RD,672550,1.38959118621,103.76744702208,0.3,SEGAR LRT STATION
551,ANG MO KIO AVE 10,25,1980,ANG MO KIO,551 ANG MO KIO AVE 10,560551,1.37392862005901,103.858665713793,1.1,ANG MO KIO MRT STATION
551,BEDOK NTH AVE 1,4,1979,BEDOK,551 BEDOK NTH AVE 1,460551,1.33226851755603,103.927036580009,0.9,BEDOK RESERVOIR MRT STATION
551,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,551 CHOA CHU KANG ST 52,680551,1.39428872870193,103.743062965588,0.6,YEW TEE MRT STATION
551,HOUGANG ST 51,13,1991,HOUGANG,551 HOUGANG ST 51,530551,1.3784884976611,103.890722228329,0.6,BUANGKOK MRT STATION
551,JURONG WEST ST 42,11,1984,JURONG WEST,551 JURONG WEST ST 42,640551,1.35237770099493,103.716921171248,1.0,LAKESIDE MRT STATION
551,PASIR RIS ST 51,13,1992,PASIR RIS,551 PASIR RIS ST 51,510551,1.36736981596041,103.953118181493,0.8,PASIR RIS MRT STATION
551,SERANGOON NTH AVE 3,16,1995,SERANGOON,551 SERANGOON NTH AVE 3,550551,1.37235594099349,103.870847793487,2.0,KOVAN MRT STATION
551,WOODLANDS DR 44,12,1998,WOODLANDS,551 WOODLANDS DR 44,730551,1.4331489121414,103.795209587547,0.7,WOODLANDS SOUTH MRT STATION
552,ANG MO KIO AVE 10,25,1979,ANG MO KIO,552 ANG MO KIO AVE 10,560552,1.37226364000281,103.856828749976,0.9,ANG MO KIO MRT STATION
552,BEDOK NTH AVE 1,12,1979,BEDOK,552 BEDOK NTH AVE 1,460552,1.33190104988461,103.927743782081,0.8,BEDOK RESERVOIR MRT STATION
552,CHOA CHU KANG ST 52,13,1993,CHOA CHU KANG,552 CHOA CHU KANG ST 52,680552,1.39461061740799,103.742663804267,0.6,YEW TEE MRT STATION
552,HOUGANG ST 51,12,1989,HOUGANG,552 HOUGANG ST 51,530552,1.37880269614612,103.890375202687,0.5,BUANGKOK MRT STATION
552,JURONG WEST ST 42,9,1984,JURONG WEST,552 JURONG WEST ST 42,640552,1.35275290532096,103.717763434614,1.0,LAKESIDE MRT STATION
552,PASIR RIS ST 51,13,1992,PASIR RIS,552 PASIR RIS ST 51,510552,1.36745077992385,103.952550105586,0.7,PASIR RIS MRT STATION
552,SERANGOON NTH AVE 3,16,1995,SERANGOON,552 SERANGOON NTH AVE 3,550552,1.37232463489768,103.871285200803,2.0,KOVAN MRT STATION
